Frequency Log(Hz), Gain (dB), Phase (deg)
3.00000330702098, 28.2118157142553, 95.6211171087423
3.00999901826351, 20.0990890248101, 239.43282274178
3.02000165441083, 11.9904184549394, 109.206864419124
3.03000562693885, 21.7132037070846, 72.260130600754
3.04000571832066, 27.458083366484, 98.2588079574391
3.04999706515493, 31.2223420722574, 83.6987874386157
3.05999275589204, 23.6594398999255, 115.118195868526
3.07000459811, 28.4335933013054, 100.555838481831
3.0799927309839, 27.090285264536, 110.111775019037
3.09000294779621, 28.5732450031155, 132.940157447326
3.09999650842934, 29.9076151801055, 100.164550915372
3.11000080906787, 30.7005252251838, 116.617532055536
3.11999466293782, 28.0019106591157, 105.44820527197
3.13000363828281, 32.3242412651939, 125.887535714997
3.14000693911243, 24.0277032645391, 101.002880256469
3.14999981694791, 28.9221805517874, 88.0537889481373
3.16000583832442, 27.0013269763025, 124.697046795087
3.17000532186667, 27.9973696743411, 104.477720387338
3.17999358236785, 24.5597661180413, 100.739640654312
3.190005436766, 15.8842882800865, 203.608131556847
3.19999588945832, 0.230937279651828, 248.42394725133
3.20999867030517, 27.816096622503, 366.782058251667
3.21999564412006, 28.419211354165, 417.668503048052
3.23000589783148, 28.7607881069618, 483.95298318378
3.24000013239226, 27.0137236880429, 473.624609848909
3.24999704841057, 24.9359788017036, 463.332148192782
3.26000246307543, 27.4393679276037, 476.18312325418
3.26999981795393, 23.1546578688758, 470.661020225825
3.279995146171, 28.2582747099409, 456.737747839865
3.29000421164423, 25.782543140486, 468.984078785145
3.30000068984962, 25.815869545205, 471.695687617426
3.31000011404039, 24.7297661240243, 471.028424482727
3.31999716623034, 26.3526625282543, 462.216029736151
3.3299963462566, 24.1099145317729, 491.53167551417
3.34000163504945, 24.9751633214516, 480.154483226168
3.34999846102084, 23.9054865014755, 486.885285637301
3.35999992735521, 24.898750072763, 483.120890461075
3.37000059983632, 21.4369125678363, 475.889196672459
3.3800038386795, 24.7752480469699, 464.008252770587
3.38999610675649, 24.419348618078, 492.464939754632
3.39999717920894, 24.0832511924056, 479.336573245944
3.41000134452198, 23.4504875446085, 481.520222125642
3.42000326760922, 23.1446004328957, 476.382745097012
3.42999797293823, 24.8171636960175, 481.387898920035
3.44000285615304, 23.0255084111992, 518.781679289671
3.44999775711607, 22.8572050808378, 496.225085962333
3.45999926429037, 22.7018588873824, 487.765494897867
3.47000181218862, 24.8323671168432, 466.305483589522
3.48000020519702, 18.5009978810663, 440.353554339923
3.4900026891692, -1.22899280666713, 329.281613369186
3.49999746978964, 5.91275917071566, 273.126313109434
3.50999869589289, 13.579032278072, 368.670287169412
3.52000081315797, 18.3650182474078, 526.548076837649
3.52999863661142, 22.3342874453382, 502.828508385923
3.53999899894863, 16.647406051209, 493.624867359184
3.55000230764832, 23.5814742690319, 495.983018835585
3.55999766873837, 30.0473794870834, 495.362139949225
3.57000227037735, 21.9748739821848, 492.728846670834
