Frequency Log(Hz), Gain (dB), Phase (deg)
3.00000330702098, 22.2840430987686, 129.5580680877
3.00833573549003, 46.2453161830236, 203.34760543516
3.01666702569425, 51.6662534232384, 185.665120662891
3.02499426213247, 47.5500440817955, 299.438013555059
3.03333342621643, 49.4341461736058, 477.872965403216
3.04166248971664, 43.2532688833201, 382.672395190717
3.04999706515493, 36.1835925525854, 391.350868432941
3.05833386154708, 52.969192445928, 404.078873680838
3.06666976961305, 41.6777458303903, 399.61809646424
3.07500185499283, 37.6674662987009, 538.492244292976
3.08332735147194, 47.2618074898702, 591.908844905012
3.09166003005338, 38.28177179491, 673.900180295572
3.09999650842934, 45.3703582177813, 593.371579245978
3.10833358932219, 41.9044947618824, 680.304160597483
3.11666825370778, 36.314867660018, 672.686779296688
3.12499765403033, 42.5269747552617, 695.820934522009
3.13333398487429, 42.5330052117486, 539.281252802821
3.14167387395365, 33.0995246631179, 508.381421126247
3.14999981694791, 42.4393099125698, 447.858105941048
3.15833771034851, 39.1363319376207, 419.821866653151
3.16667012149489, 37.5480099092274, 427.458629484354
3.17499437664947, 38.8534575294198, 468.699641713192
3.1833344792073, 43.8333889873789, 465.200072569463
3.1916605393469, 52.5429702846654, 352.137306610489
3.19999588945832, 34.5963049670553, 504.241308922191
3.208337026344, 43.5234124725323, 439.431875330103
3.21666835693628, 48.6787111174282, 444.919188024206
3.22499949691214, 52.9521029051722, 554.98512328013
3.23332747793791, 57.1000202424062, 433.817956271379
3.24166109404324, 46.4977139516538, 499.622224622943
3.24999704841057, 30.6654228017654, 444.427644044149
3.25833222610444, 45.4794125583149, 411.268697715475
3.26666368729104, 28.4043052777638, 406.84798451762
3.27499939690885, 48.1050029941622, 472.337207035907
3.28333613341685, 37.0405397024752, 472.6313842429
3.29167085441296, 40.8974351528621, 447.003869681581
3.30000068984962, 44.5483399073682, 403.409725755344
3.30833287848064, 38.0357926933956, 507.778856939977
3.31666430859663, 35.2913954478317, 492.45903210235
3.32500161211616, 51.4358703363597, 607.900482890818
3.33333208802623, 59.4717290640765, 541.154493270971
3.34166234846718, 9.12220836744141, 553.112906032349
3.34999846102084, 42.0020060220159, 457.710295885479
3.3583371139802, 37.9895551717862, 476.919878374848
3.36666648490504, 45.6184498121391, 440.517559741654
3.3750011721899, 38.162275992444, 454.131607321755
3.38332952961305, 38.0449106894892, 499.948852045941
3.39166534946671, 56.4716847108572, 470.912407806738
3.39999717920894, 39.9035181650304, 403.348241654525
3.4083301604555, 43.3464226041245, 395.958033831451
3.41666899584797, 40.660921725263, 421.469854622066
3.42500276996446, 37.2030155832557, 380.057010651284
3.43333624039471, 33.5294401445177, 476.946517821769
3.44166644265565, 2.4838982329457, 586.232600005939
3.44999775711607, 36.4295468287267, 542.504291728996
3.45833418161218, 37.2988826875072, 473.3137334103
3.46666554026792, 39.1247652921801, 455.241859120048
3.47500268555671, 36.9710084304039, 396.099910883315
3.48333566298424, 39.9878653241555, 465.365545821936
3.49166824384342, 39.9690699931953, 480.176010537345
3.49999746978964, 37.1217943632908, 484.591852737463
3.50833309893531, 37.8009280952308, 418.978380092546
3.51666563487429, 44.0718579063808, 443.903852643133
3.52499830765425, 31.8529139977167, 441.917414342795
3.53333405174981, 39.9209124532332, 406.337364019413
3.54166390128552, 36.7743765389472, 420.573705909836
3.55000230764832, 41.5466652674282, 458.374692672827
3.55833462259719, 36.9916022477701, 493.249978501104
3.56666917691837, 14.5030430189688, 403.214102652341
3.57499748182666, 32.1263158588456, 422.155499252583
3.58333274688039, 42.1438690839454, 375.491659178052
3.59166642103915, 39.6196416512981, 443.295555689557
