Frequency Log(Hz), Gain (dB), Phase (deg)
3.00000330702098, 20.298446561521, 126.596315128486
3.00833573549003, 34.4136129184309, -11.3115680225011
3.01666702569425, 31.0041797215433, -30.1472597202087
3.02499426213247, 46.4713498020969, -47.8141409777851
3.03333342621643, 38.8781674055254, -77.6153539893226
3.04166248971664, 25.1753929904574, 10.7216832781909
3.04999706515493, 41.6511818140384, -44.8373005589566
3.05833386154708, 46.9493264262503, 50.5540502086269
3.06666976961305, 40.7142307458098, 26.4648121899514
3.07500185499283, 41.1978274354219, 34.9742227776566
3.08332735147194, 69.7183778291297, 181.648177565739
3.09166003005338, 34.3729825821617, 75.5624650861192
3.09999650842934, 39.3868839466716, 95.5728730919284
3.10833358932219, 41.4761015867916, 109.289980770769
3.11666825370778, 36.5184027128496, 126.065271355691
3.12499765403033, 52.228666378919, 95.8840796324848
3.13333398487429, 34.80187307595, 162.531092928309
3.14167387395365, 37.5607427404039, 18.1659203922286
3.14999981694791, 44.7619170152174, 137.114947691554
3.15833771034851, 48.0177226700738, 302.481848332807
3.16667012149489, 43.8137853815028, 443.69091949959
3.17499437664947, 42.9090375227169, 602.890202637875
3.1833344792073, 39.3699521757519, 752.621079734149
3.1916605393469, 34.5763722370766, 739.16266828559
3.19999588945832, 29.0596788690272, 806.362731914834
3.208337026344, 48.0248105995812, 781.697999105136
3.21666835693628, 46.3127671152581, 803.227221823484
3.22499949691214, 41.2487334780404, 888.747571500045
3.23332747793791, 46.9944404576875, 873.04877452498
3.24166109404324, 48.1399939542754, 1024.47519501022
3.24999704841057, 40.0637020195588, 919.03949391452
3.25833222610444, 39.7096949250213, 877.008633482691
3.26666368729104, 37.7060005835482, 746.181417687421
3.27499939690885, 49.5175903687493, 576.137136383836
3.28333613341685, 41.6725304537289, 436.510737480874
3.29167085441296, 48.7194672016841, 469.333873206827
3.30000068984962, 48.6559928281852, 433.271546173343
3.30833287848064, 45.4960877033261, 543.462407375921
3.31666430859663, 53.764199932418, 698.81125561581
3.32500161211616, 41.6073757771065, 567.109345763372
3.33333208802623, 46.3379186777517, 457.310380771684
3.34166234846718, 16.7358470868734, 371.014624750283
3.34999846102084, 41.2587219600571, 414.031429019978
3.3583371139802, 43.3207515453464, 530.704859461192
3.36666648490504, 42.2704334081775, 422.811067555628
3.3750011721899, 41.4330504108902, 433.700582845123
3.38332952961305, 48.3878170354246, 525.499966033031
3.39166534946671, 44.3965235369849, 419.418162196668
3.39999717920894, 48.0713095619871, 413.757037413439
3.4083301604555, 34.8027541548745, 443.405155270761
3.41666899584797, 39.2385080455713, 492.109182778095
3.42500276996446, 36.4378155200491, 416.799159394426
3.43333624039471, 41.1322324022195, 351.316033643879
3.44166644265565, 21.053937382991, 477.087844521647
3.44999775711607, 37.2054733136532, 397.762967003328
3.45833418161218, 38.0724996015209, 490.121989002049
3.46666554026792, 43.2462242485793, 452.973333780183
3.47500268555671, 35.2578435882775, 446.293324615823
3.48333566298424, 34.8153042431196, 451.237063560472
3.49166824384342, 40.266025176931, 448.553703377289
3.49999746978964, 37.8909986470316, 494.096102762158
3.50833309893531, 38.3161583897192, 438.189542597742
3.51666563487429, 46.1527943653122, 463.129093662511
3.52499830765425, 33.3689402181772, 469.003558321304
3.53333405174981, 39.6597607040236, 441.502975015518
3.54166390128552, 35.3725690398122, 443.807981206191
3.55000230764832, 33.8804204911717, 435.55414545886
3.55833462259719, 30.4949375591854, 266.81939914294
3.56666917691837, 16.6051393692229, 221.957594774605
3.57499748182666, 41.5589350715569, 89.234342493254
3.58333274688039, 36.9440896936828, 93.8625986651872
3.59166642103915, 37.3685260418219, 70.5517064935
3.6000006915169, 37.765054118802, 122.785278683868
3.60833254263642, 36.5145261264203, 101.322775997134
3.61666890728089, 34.0161217362422, 51.7707300349325
3.6250017526808, 35.371683580504, 94.282154204519
3.63333299947328, 36.6106813739612, 87.4840330713998
3.64166437316466, 37.4679554258072, 83.9643099003123
3.65000194238805, 40.1305075302296, 63.3263992008966
3.65833349188261, 46.7139495307547, 93.1356604190882
3.66666509297553, 38.0261938544537, 83.7327962618194
3.67499803753525, 40.8986584435764, 158.640964455868
3.68333346249409, 36.4224972297544, 94.8792816939504
3.69166824553575, 37.6200842711956, 87.3905769085751
3.69999943970551, 39.4225787455885, 86.2977453087553
3.70833218355827, 38.1029418452889, 43.0506071924157
3.71666729291931, 33.0510780642108, 81.2239795757685
3.72500165224051, 33.9209447176852, 38.4788794607216
3.73333232106426, 48.5723053865222, 59.3853041571691
3.74166752525345, 23.9971484638937, -65.6740520513963
3.75000043149688, 30.8577798892806, -212.783189792434
3.75833171541586, 30.4100411434562, -256.246569046492
3.76666541043912, 33.4846588632821, -278.40288288939
3.77499839999381, 38.67990147024, -259.329150025559
3.78333440379265, 31.5714564386437, -274.301714006954
3.79166700174993, 34.9431376571936, -286.228579777167
3.7999998142457, 36.6855644933094, -285.568632964311
3.80833299280412, 32.0810216756166, -278.087637884423
3.81666662032427, 33.9529995356266, -348.527962098601
3.82500071596204, 34.9489886518922, -268.491519434774
3.83333227139803, 34.9905181192194, -255.678297584111
3.84166718525454, 32.7336038104474, -281.172893123791
3.84999943002093, 34.8415925110598, -263.028824211385
3.85833458188415, 36.570333944245, -275.991518450738
3.86666674587814, 35.2996933993748, -276.925785833328
3.87500119957869, 33.5200580256806, -274.530434711298
3.88333218680508, 43.1879278857983, -286.560171062798
3.89166730387769, 32.3937336634332, -271.385797208835
3.90000079057144, 36.1112267535792, -284.344932214499
3.90833225419609, 33.3192961216563, -277.962427010037
3.91666617898395, 30.327423744721, -265.002902037894
3.92499944531419, 32.056861539725, -274.880678117597
3.93333382453733, 30.5194874064439, -268.292591598094
3.94166627196329, 31.5515150605329, -285.731797201402
3.95000072260443, 29.8717759960863, -279.676830982619
3.95833408188981, 32.0956225769033, -284.872597645973
3.96666561319558, 31.8676434773119, -277.087503873743
3.97500100809054, 31.3352371070344, -277.915378714031
3.98333286400326, 27.4849493654522, -279.200020925633
3.99166664525469, 29.8627322863766, -279.262057201138
3.99999926235039, 30.478833794973, -286.45735764237
4.00833375159037, 28.3824782045328, -271.650860660643
4.01666702569425, 32.1051375577149, -252.854961036682
4.02499998981021, 25.0101380309925, -311.5837907371
4.03333342621643, 1.66421868691408, -251.854644150054
4.04166616440162, 30.4612437966706, -318.61806445456
