Frequency Log(Hz), Gain (dB), Phase (deg)
3.00000330702098, 30.1844311922622, 149.697070440692
3.00999901826351, 24.9780978989321, 3.4457869228663
3.02000165441083, 3.48588967134439, 75.2873326899611
3.03000562693885, 23.0161387240752, 189.480111433811
3.04000571832066, 23.5053836991248, 71.7279123225088
3.04999706515493, 31.9639024512141, 105.297052811958
3.05999275589204, 27.5062758836505, 129.599787707909
3.07000459811, 32.9178193739285, 99.7516639510356
3.0799927309839, 23.9606083584716, 114.395486323051
3.09000294779621, 22.4941180332902, 129.039039036435
3.09999650842934, 28.0637475599364, 105.973760052621
3.11000080906787, 33.395818175136, 139.690710482789
3.11999466293782, 28.700962912182, 106.120248426246
3.13000363828281, 24.4533335763049, 100.799932262896
3.14000693911243, 32.9943148904193, 95.6454068038226
3.14999981694791, 30.0281029577259, 109.75925790161
3.16000583832442, 24.5965318756674, 112.35502055945
3.17000532186667, 28.8969128393342, 39.1951302264507
3.17999358236785, 21.484142246636, 60.9662482452506
3.190005436766, 24.5658988401984, -105.919865249065
3.19999588945832, 1.22214346271595, 71.0448122843936
3.20999867030517, 26.2819159304808, 84.7728093546938
3.21999564412006, 21.3976784524513, 112.060284998578
3.23000589783148, 25.2737068607223, 115.193664204932
3.24000013239226, 27.5046773486611, 95.4334945173566
3.24999704841057, 27.0014132251417, 99.4497169476453
3.26000246307543, 24.8923662273424, 108.167291340073
3.26999981795393, 25.8828906805656, 111.966711728291
3.279995146171, 25.5615570429875, 106.130570533933
3.29000421164423, 27.4594017198501, 92.5188430793356
3.30000068984962, 25.3125402724926, 128.632589257942
3.31000011404039, 24.7057135855321, 106.973677203094
3.31999716623034, 26.7596178108009, 115.195114057415
3.3299963462566, 24.4604938745665, 113.458885829465
3.34000163504945, 25.1144377496557, 127.152637302852
3.34999846102084, 25.0084292318376, 124.725742543183
3.35999992735521, 25.3629918023406, 109.499731098139
3.37000059983632, 27.9013899308887, 86.218541758824
3.3800038386795, 26.2903145218679, 103.803244888211
3.38999610675649, 24.8126914033945, 118.689726051433
3.39999717920894, 25.7037849591205, 132.446856037231
3.41000134452198, 22.3751413970157, 123.634494354807
3.42000326760922, 27.5374343908147, 149.588005610904
3.42999797293823, 26.2656503955466, 92.3184049325035
3.44000285615304, 23.4039672567836, 148.371103033157
3.44999775711607, 24.064263220875, 128.704464278432
3.45999926429037, 27.070089704217, 128.170594556554
3.47000181218862, 23.3305602079833, 134.241515015813
3.48000020519702, 22.1542697293144, 115.969296966111
3.4900026891692, 15.1505778340886, -9.06625762175501
3.49999746978964, 13.6505253750457, 61.7194514843273
3.50999869589289, 26.0767151035658, 124.591815630246
3.52000081315797, 21.7037949875685, 170.610246297961
3.52999863661142, 23.3603181309818, 161.219334929078
3.53999899894863, 25.3313608914965, 143.127057618464
3.55000230764832, 20.9782238112826, 127.23029178307
3.55999766873837, 23.2483157200787, 144.213619609892
3.57000227037735, 22.7541007640912, 122.559423325211
3.57999972789045, 21.4245773081021, 120.430815340676
3.59000099441034, 21.7698148750742, 125.008567434958
3.6000006915169, 22.5933016021298, 122.404503289919
3.60999876643031, 22.9407226492136, 130.657105032055
3.61999991066602, 22.4063821415163, 127.768452537355
3.62999879536044, 24.3018456041474, 147.666683849653
3.63999971664584, 22.8192038551357, 134.319829521105
3.65000194238805, 22.1240593190388, 134.690288364818
3.6600002598612, 22.7302082782025, 130.957049241714
3.66999845761835, 6.24174020858641, 149.799006144565
3.67999987473582, 21.8661501907692, 129.978447686678
3.68999917191597, 22.5792986134251, 111.65578444
3.69999943970551, 23.0337677541257, 128.126826059869
3.70999943392397, 22.5821055909088, 135.118427418945
3.72000175758472, 26.0360639277258, 120.615921294513
3.73000112939508, 23.4137148726771, 133.029665740049
3.73999998519068, 23.0035356572596, 138.822861219319
3.75000043149688, 22.0499300925786, 125.036079268802
3.76000075365051, 22.7873028365474, 124.935763201878
3.76999927162233, 21.4611279439159, 131.70619420875
3.7800010546204, 22.1326310720631, 139.066360024467
3.79000075973549, 21.6226602900224, 137.702155033201
3.7999998142457, 21.7486826117953, 130.769288591267
3.80999940525344, 21.9574038122738, 132.254224958048
3.82000049721633, 21.9740940195262, 132.056661882535
3.83000085729261, 20.52177476429, 122.697523582797
3.84000125787367, 21.5017438072534, 131.652506800855
3.84999943002093, 24.1298775500213, 150.548932508055
3.85999877785404, 22.4398669508387, 143.30522847097
3.86999955780308, 21.734243953374, 130.842168816199
3.87999921680932, 22.190151207609, 129.873864958085
3.89000052382276, 20.8952860460753, 139.166688372835
3.90000079057144, 21.2874419848558, 133.209158932071
3.90999993987657, 21.1222664865211, 129.666676700352
3.92000021954807, 21.2073173987933, 119.74876608519
3.93000118355219, 22.2421001629679, 123.585668419035
3.93999998444321, 20.5358104735929, 126.79977410767
3.95000072260443, 22.1812652479882, 133.36575488212
3.96000036280632, 20.3975088338416, 126.980429638374
3.97000035756839, 22.8453919928392, 136.610323993039
3.97999979628936, 15.9413661434012, 127.016308323537
3.98999980304422, 19.3252160946656, 126.107729315759
3.99999926235039, 19.81604625683, 135.66246463538
4.00999901826351, 20.8023183119931, 124.747091863318
4.01999972309296, 19.3931621322519, 120.037849042566
4.02999996489922, 19.5068960069861, 124.962219826885
4.04000018516678, 20.0646645283213, 129.848059649942
4.05000066999145, 18.506187774795, 128.511120186012
4.05999980149489, 21.4952168233491, 131.714039888736
4.06999943425922, 18.0312687608194, 112.713123865479
4.07999945948522, 19.8030236961575, 124.498640239211
4.08999966016467, 19.7616338721211, 122.135410301543
4.09999972124884, 19.3836758976189, 122.64051321666
4.10999923923137, 18.6763200803245, 117.328416227859
4.11999926527822, 18.8889838145432, 138.002856528562
4.13000063993298, 19.8058799567255, 119.627415738151
4.13999961388398, 19.2201337145349, 119.727146133591
4.14999981694791, 19.8709884951003, 122.017313735541
4.16000024189028, 18.9433721604974, 119.087681463741
4.16999985281723, 19.3126829773342, 123.574699840835
4.18000026315334, 19.7802993217352, 115.946700413655
4.19000021386719, 10.5091421409528, 176.337534184384
4.19999971751092, 19.7879286695812, 121.710859894521
4.20999991727272, 16.6106695492532, 117.092403016746
4.22000051846608, 21.8146756708123, 126.44321183193
4.22999994365738, 18.2120541480775, 106.911631266684
4.24000013239226, 17.733022780166, 103.774264837843
4.25000046015857, 16.8539398389712, 110.432302834885
4.26000024036396, 18.3118319022795, 109.305176062278
4.26999981795393, 17.124971841214, 111.908607701593
4.28000045289683, 17.1417759175479, 108.889779783757
4.29000006294166, 17.6399715214891, 124.097638607884
4.29999967627841, 17.3658897468733, 108.762955225832
4.31000011404039, 17.5545928982342, 115.96963233482
4.32000007009975, 19.5608801177933, 125.088424479741
4.33000012995228, 17.1453027134453, 111.054755536378
4.33999978627585, 18.6782942126435, 115.60426250377
4.35000026771681, 16.6540050247858, 107.399396885181
4.35999992735521, 17.0614997846903, 114.904431198117
4.36999973714728, 17.3182079380005, 116.04998788211
4.37999962343549, 15.6862441526771, 102.468158217172
4.39000022608364, 15.6120482334459, 107.643994450577
4.40000039965217, 17.3311897436266, 97.3100684248603
4.40999977095989, 16.7840765975173, 109.371676600287
4.42000019213064, 15.6427693488193, 116.074238345111
4.43000022705599, 16.0101476013473, 95.1587779929166
4.43999991909148, 20.2476715912372, 132.209110391012
4.44999990978314, 14.3417095448039, 106.298977905236
4.45999996551124, 14.7168064553247, 96.4791296243839
4.46999975641676, 13.4263935340201, 93.4607877324823
4.48000020519702, 14.2780606730582, 99.4845192010447
4.49000007151029, 13.9061413114093, 86.6817607395265
4.50000002787886, 14.2892818702124, 95.8892628512126
4.50999994582125, 14.7450338188252, 102.707245518403
4.52000020242138, 12.0829853478578, 102.411172207052
4.52999983028398, 13.1184491386783, 100.545658883873
4.54000016544894, 12.5832378208831, 92.5247900411527
4.5500000277616, 13.1137470666004, 95.3473419346055
4.55999989674078, 13.2591843836404, 101.289306808121
4.57000009310251, 13.0632386174176, 96.4630644255947
4.58000025982042, 13.4980814578583, 95.3170642866226
4.58999995476798, 11.5090190541381, 92.9527878258536
4.60000018352825, 12.8471043173948, 87.6803610011087
4.60999975928383, 13.1963608556766, 89.0733730580821
4.61999991066602, 10.287321533566, 96.0861865801099
4.63000021761126, 12.1372307565865, 93.4783495745666
4.64000017993751, 11.9362734133138, 85.1776330840461
4.65000013140911, 12.1033016393017, 86.2578261124722
4.65999981742117, 10.5817178383093, 91.8553806919188
4.67000018709664, 11.1769695776408, 86.4679196136154
4.67999987473582, 12.6627628371939, 74.6019011285073
4.68999999773495, 10.964069048276, 84.2817242389664
4.69999984321598, 9.4676764133405, 84.8266330694582
4.70999982824942, 10.0114054581719, 78.6395596370339
4.71999983084231, 9.41353699871638, 74.1179965348985
