Frequency Log(Hz), Gain (dB), Phase (deg)
3.00000330702098, 30.0921297049717, 107.234573514276
3.00999901826351, 29.6593012578022, 132.261460944616
3.02000165441083, 13.4107392401023, 10.2155703245907
3.03000562693885, 25.141496283488, 74.9754907384155
3.04000571832066, 28.8994912827917, 100.941197235115
3.04999706515493, 27.4051429750059, 65.3714399161282
3.05999275589204, 28.1131908406555, 73.0286899166936
3.07000459811, 28.8687170693, 92.2744338103176
3.0799927309839, 29.7427331353565, 153.371362565015
3.09000294779621, 34.3979085045395, 41.1539872171976
3.09999650842934, 30.0482351841813, 97.8854270446659
3.11000080906787, 31.7264178711673, 69.1639615982401
3.11999466293782, 27.4529937172169, 87.7991370618685
3.13000363828281, 24.0834946851585, 56.2361982539242
3.14000693911243, 28.6579871366175, 107.46528120771
3.14999981694791, 28.1491571677388, 107.272826099821
3.16000583832442, 32.9596873417226, 117.139907662053
3.17000532186667, 20.9286589351933, 129.413765137436
3.17999358236785, 21.9307575092658, 98.5435391662339
3.190005436766, 22.2309533085043, 52.6588294727856
3.19999588945832, 5.1261545432474, 74.7383358056227
3.20999867030517, 22.2662354538833, 155.043187789924
3.21999564412006, 20.2134968419011, 96.5377006896748
3.23000589783148, 22.3191773870202, 110.922108012107
3.24000013239226, 27.1215308385764, 110.140813934711
3.24999704841057, 27.1102833223731, 80.1218344294723
3.26000246307543, 24.7502938964238, 105.693768424755
3.26999981795393, 26.3997000555875, 115.67081874162
3.279995146171, 22.7775937442314, 115.742561683266
3.29000421164423, 25.2567727176587, 120.658129221989
3.30000068984962, 29.0395037455627, 104.799597550038
3.31000011404039, 28.206822156631, 112.739864330673
3.31999716623034, 25.391395861434, 111.444864129308
3.3299963462566, 25.0376724214934, 116.993975719009
3.34000163504945, 25.1270193617915, 118.888396357045
3.34999846102084, 24.6718797261342, 121.407527936962
3.35999992735521, 25.0116348420224, 112.553419157364
3.37000059983632, 23.155816498461, 117.490761508011
3.3800038386795, 25.3049295871874, 115.248302387486
3.38999610675649, 22.9864313779812, 112.76305033183
3.39999717920894, 22.3579116652703, 114.043706968233
3.41000134452198, 23.311782008996, 113.688130834157
3.42000326760922, 24.2142113115915, 157.478787923822
3.42999797293823, 21.5012716673644, 125.690415155466
3.44000285615304, 23.025726547185, 131.543124992316
3.44999775711607, 24.9275971761173, 135.82070424165
3.45999926429037, 18.8663678680679, 123.479075860407
3.47000181218862, 25.7296600319995, 116.652042523319
3.48000020519702, 32.4582725359949, 273.565999690051
3.4900026891692, 20.0129010750515, 110.405004281591
3.49999746978964, 5.88574060361938, 154.349374539991
3.50999869589289, 19.482257699995, 170.284040807696
3.52000081315797, 22.1206417511907, 113.018139459236
3.52999863661142, 20.2687114635345, 138.63794881735
3.53999899894863, 24.8729730773647, 130.651541139817
3.55000230764832, 25.3266639384536, 173.457701529654
3.55999766873837, 23.4243090119691, 132.531384765122
3.57000227037735, 22.8381929937545, 119.270310251643
3.57999972789045, 20.7795299114264, 127.641046001488
3.59000099441034, 27.1167341356492, 156.252757029106
3.6000006915169, 22.5057081123853, 131.863266462849
3.60999876643031, 24.0272871296496, 129.045248068479
3.61999991066602, 20.6413591160891, 112.749590934589
3.62999879536044, 22.3047299094208, 129.216194800044
3.63999971664584, 21.232668776888, 140.357976003524
3.65000194238805, 22.4176561213987, 130.498993423988
3.6600002598612, 22.2447599451091, 120.915959758805
3.66999845761835, -0.20510491652518, -3.13695152275407
3.67999987473582, 21.2655580556342, 136.784255615566
3.68999917191597, 24.7044147038993, 141.082849871485
3.69999943970551, 23.994015079433, 139.72189320331
3.70999943392397, 21.4468785938526, 126.186184769693
3.72000175758472, 23.0914972250864, 112.274907949067
3.73000112939508, 22.3420868502898, 129.478096556689
3.73999998519068, 21.0837657865054, 134.9396512541
3.75000043149688, 20.883905447077, 128.702446897798
3.76000075365051, 25.4607174562859, 148.006672170267
3.76999927162233, 20.7876006366643, 132.654916370172
3.7800010546204, 22.3368293777258, 133.654987312198
3.79000075973549, 22.4863155138709, 135.075851334117
3.7999998142457, 21.5189925662916, 118.548472117168
3.80999940525344, 21.9448794230779, 133.335332744239
3.82000049721633, 23.6831906678527, 117.689411444204
3.83000085729261, 23.4381032399133, 136.148760231822
3.84000125787367, 20.9659879380568, 110.728705198828
3.84999943002093, 21.1857202231862, 131.652142058577
3.85999877785404, 21.6310068723427, 129.650096243182
3.86999955780308, 20.908898040472, 131.189564800229
3.87999921680932, 21.4717842496919, 129.442244574757
3.89000052382276, 18.7255485629734, 146.284055179553
3.90000079057144, 21.1070745899935, 127.985291342289
3.90999993987657, 20.1075156103137, 123.357949826431
3.92000021954807, 20.6864281022549, 142.081025689766
3.93000118355219, 20.5915004682407, 133.95862021656
3.93999998444321, 19.198940806325, 138.565818012043
3.95000072260443, 20.1346048805671, 129.453530566467
3.96000036280632, 19.8893971820477, 130.344201981029
3.97000035756839, 19.8789803697777, 129.238339179285
3.97999979628936, 18.3201827850629, 137.249538958681
3.98999980304422, 20.7164501982571, 129.639989348783
3.99999926235039, 19.3169211749271, 120.447677655524
4.00999901826351, 20.5959244867563, 125.332624490726
4.01999972309296, 20.3908855532032, 123.887435515815
4.02999996489922, 19.6376827699188, 121.770103993733
4.04000018516678, 20.7602986804186, 124.691791661513
4.05000066999145, 18.5002395236991, 112.458800544198
4.05999980149489, 19.0258079044116, 132.12659008804
4.06999943425922, 19.0455994765102, 136.984194589508
4.07999945948522, 19.6433270153139, 124.036906546228
4.08999966016467, 19.9359272050019, 123.935832122766
4.09999972124884, 19.4718213885592, 122.514229490092
4.10999923923137, 20.900433496686, 112.461705625661
4.11999926527822, 17.6073990826316, 125.562911670612
4.13000063993298, 20.6594134762802, 117.309950433566
4.13999961388398, 20.9295986721811, 121.978223667307
4.14999981694791, 19.547456903603, 114.505498375523
4.16000024189028, 19.0011532128793, 118.797826712758
4.16999985281723, 19.4472565076937, 115.974064829838
4.18000026315334, 19.1718474841676, 117.801994185079
4.19000021386719, 4.27326209425137, 78.0526756185764
4.19999971751092, 18.2939932346017, 113.544113672623
4.20999991727272, 18.0190325512879, 109.694437202206
4.22000051846608, 18.8555432252978, 118.431832848794
4.22999994365738, 19.0636584863697, 112.590663692263
4.24000013239226, 18.1669027829898, 135.083970029691
4.25000046015857, 16.8398139488171, 103.9369476709
4.26000024036396, 17.904241057488, 113.130614673631
4.26999981795393, 17.0841696289237, 120.129540999421
4.28000045289683, 15.0436001402275, 120.464460952616
4.29000006294166, 17.4444242992411, 99.661225859082
4.29999967627841, 17.1114828806605, 109.850333061794
4.31000011404039, 17.0489968740781, 105.214370383476
4.32000007009975, 18.1466541474973, 98.9714642595961
4.33000012995228, 17.2322915389095, 121.154262643353
4.33999978627585, 16.6464160847244, 98.0271876576579
4.35000026771681, 16.641200774536, 108.038547264483
4.35999992735521, 17.3825168286318, 109.016925206871
4.36999973714728, 15.6548501970305, 116.7815190961
4.37999962343549, 15.5103933302664, 127.017779687134
4.39000022608364, 16.8215677478989, 101.908821303574
4.40000039965217, 16.6168977106931, 109.673810500277
4.40999977095989, 14.9243576202907, 116.755262448577
4.42000019213064, 15.5127529794557, 86.6319048196477
4.43000022705599, 15.4118014428143, 100.216570616127
4.43999991909148, 12.9387553884961, 86.1559357808125
