Frequency Log(Hz), Gain (dB), Phase (deg)
3.00000330702098, 32.358744705505, 89.0588966933192
3.00999901826351, 22.6786903067955, 131.297984882377
3.02000165441083, 8.42893536671314, 121.876949758604
3.03000562693885, 25.3937747478458, 79.0023723815147
3.04000571832066, 25.3285753661341, 91.408106203306
3.04999706515493, 26.5900338168107, 103.195384104349
3.05999275589204, 28.2554612690301, 97.5506899993443
3.07000459811, 27.1756691294666, 115.443315686408
3.0799927309839, 29.3501917423641, 132.589423521882
3.09000294779621, 30.0417594680682, 118.840927855965
3.09999650842934, 29.9813474510101, 116.426085842765
3.11000080906787, 30.2245984178508, 108.383039205312
3.11999466293782, 27.8525245442052, 105.762088731261
3.13000363828281, 23.7083780981847, 113.719482560351
3.14000693911243, 30.4109598111638, 106.572297453323
3.14999981694791, 31.3141363305582, 93.7775099418262
3.16000583832442, 26.4720010740477, 87.1478271620516
3.17000532186667, 28.5318072665247, 50.5600755494452
3.17999358236785, 20.5507261021176, 116.927124995479
3.190005436766, 14.4926515418281, 33.0834865037218
3.19999588945832, 2.02349804928972, -27.2231115480205
3.20999867030517, 22.672059571178, 85.7062133189147
3.21999564412006, 27.0874592660607, 113.009101801948
3.23000589783148, 25.213996971461, 116.161147124185
3.24000013239226, 23.4163683681568, 132.950080851217
3.24999704841057, 25.8576705910277, 124.777087179134
3.26000246307543, 24.9775613398534, 104.450619235459
3.26999981795393, 25.7791242440202, 114.072204229974
3.279995146171, 27.2037408642564, 110.328619291101
3.29000421164423, 25.6385706242763, 118.805143513563
3.30000068984962, 24.5645683934948, 120.117626116783
3.31000011404039, 26.3827567494578, 131.254348028673
3.31999716623034, 25.2974485799868, 111.69804768119
3.3299963462566, 26.7276096280012, 110.974872844992
3.34000163504945, 26.2825117834592, 113.252795694806
3.34999846102084, 24.9911801344028, 111.174052679719
3.35999992735521, 28.1918776224004, 129.406860520552
3.37000059983632, 26.5198330621816, 166.245588327781
3.3800038386795, 26.150299303664, 126.612227234618
3.38999610675649, 27.7261723603645, 105.887150487158
3.39999717920894, 23.8347214321118, 120.787194837691
3.41000134452198, 25.5552106270084, 130.978894103
3.42000326760922, 26.601326113613, 122.098285364538
3.42999797293823, 24.0763792187399, 144.119573345559
3.44000285615304, 23.6328791134346, 125.106387993046
3.44999775711607, 22.0004867465784, 82.8780250727446
3.45999926429037, 24.4504204992167, 88.5829510848214
3.47000181218862, 22.938069330669, 125.759297625355
3.48000020519702, 16.6779078395044, 100.609313038915
3.4900026891692, 8.54433811522329, 101.746787859149
3.49999746978964, 16.4975933061527, 23.7594359858215
3.50999869589289, 20.6947534490655, -7.89882947545725
3.52000081315797, 21.7408169937808, 127.650747607034
3.52999863661142, 16.4678937726462, 151.218354434667
3.53999899894863, 23.8390787825735, 135.558469878485
3.55000230764832, 21.438239904763, 91.9321977407234
3.55999766873837, 24.4728371282378, 117.69886078076
3.57000227037735, 23.8462861919414, 126.573135473614
3.57999972789045, 20.7173708364488, 134.383013422572
3.59000099441034, 22.1043874297018, 133.607224351341
3.6000006915169, 20.8742439633873, 122.597870998098
3.60999876643031, 23.4806453592086, 139.249073819831
3.61999991066602, 21.5134224872256, 126.950032841424
3.62999879536044, 25.4036922882216, 134.089898078951
3.63999971664584, 22.560356867579, 127.194062003615
3.65000194238805, 22.7807629946365, 129.658992417801
3.6600002598612, 19.9234712553012, 133.79591814809
3.66999845761835, 14.8830351576355, 95.4285275126591
3.67999987473582, 19.2066698813354, 131.593242569103
3.68999917191597, 22.5810163963692, 123.789505105226
3.69999943970551, 22.1941107834227, 152.606835054472
3.70999943392397, 21.6060398994998, 126.004958872111
3.72000175758472, 21.7991373614544, 115.96519071574
3.73000112939508, 23.3757903378581, 139.872832115624
3.73999998519068, 21.6028878969968, 149.002493844205
3.75000043149688, 21.3479648907405, 123.29719776848
3.76000075365051, 21.5538911843585, 130.44103621481
